Date,Product_ID,Product_Category,City,Store_Type,Price,Discount_Percentage,Marketing_Spend,Holiday_Flag,Previous_Month_Demand,Season,Next_Month_Demand
2024-08-01,CARE103,Personal Care,Bengaluru,High Street,156.61,15,15969.94,Yes,844,Monsoon,1004
2025-07-01,CARE102,Personal Care,Pune,Neighbourhood,656.24,10,14581.76,No,544,Monsoon,543
2025-05-01,HOME104,Home Appliances,Mumbai,Neighbourhood,4974.64,15,28500.49,No,118,Summer,232
2023-02-01,CARE102,Personal Care,Unknown,Supermarket,727.6,10,7527.83,No,978,Winter,992
2024-03-01,GROC104,Groceries,Mumbai,Mall,494.71,15,11447.84,No,1354,Summer,1483
2025-04-01,HOME104,Home Appliances,Delhi,Mall,4517.04,0,5094.36,No,186,Summer,181
2025-09-01,ELEC103,Electronics,Mumbai,Mall,7620.54,10,5888.51,No,280,Festival,367
2025-12-01,GROC103,Groceries,Bengaluru,Mall,90.43,10,10811.22,No,1327,Winter,1326
2024-05-01,GROC104,Groceries,Chennai,High Street,402.19,15,9960.71,No,985,Summer,1086
2024-02-01,GROC104,Groceries,Chennai,High Street,470.21,0,14397.28,No,870,Winter,623
2024-08-01,FASH103,Fashion,Chennai,Neighbourhood,881.78,25,4135.78,Yes,221,Monsoon,354
2025-09-01,FASH101,Fashion,Bengaluru,Supermarket,1707.59,25,26439.34,No,500,Festival,826
2025-01-01,HOME104,Home Appliances,Bengaluru,Mall,4278.03,25,12635.96,No,135,Winter,237
2024-04-01,CARE102,Personal Care,Bengaluru,Mall,556.84,5,6666.79,No,928,Summer,929
2024-02-01,ELEC102,Electronics,Bengaluru,Neighbourhood,24714.51,10,26870.98,No,148,Winter,290
2024-02-01,FASH104,Fashion,Chennai,High Street,2955.25,20,18140.32,No,375,Winter,503
2023-04-01,ELEC103,Electronics,Kochi,High Street,7398.75,10,11970.39,No,198,Summer,197
2025-06-01,HOME103,Home Appliances,Kochi,Supermarket,15903.47,10,24334.27,No,104,Monsoon,145
2024-07-01,GROC104,Groceries,Pune,Supermarket,382.9,15,9837.03,No,912,Monsoon,958
2024-07-01,FASH104,Fashion,Mumbai,Mall,3668.53,10,7137.27,No,477,Monsoon,435
2025-11-01,ELEC103,Electronics,Delhi,High Street,7136.68,0,7311.62,No,243,Festival,341
2023-09-01,HOME101,Home Appliances,Pune,High Street,12682.55,0,6498.72,No,109,Festival,153
2025-11-01,FASH104,Fashion,Pune,Supermarket,3255.44,0,24836.28,Yes,319,Festival,493
2025-02-01,CARE102,Personal Care,Bengaluru,Mall,638.28,10,18349.89,No,957,Winter,1072
2023-11-01,FASH103,Fashion,Unknown,Neighbourhood,784.23,10,15195.19,No,254,Festival,379
2023-03-01,CARE104,Personal Care,Pune,High Street,942.14,0,18068.76,No,759,Summer,551
2025-04-01,CARE104,Personal Care,Chennai,Supermarket,838.86,5,13540.27,No,764,Summer,716
2024-07-01,ELEC102,Electronics,Kochi,Mall,27000.84,0,18792.87,No,139,Monsoon,110
2024-08-01,CARE104,Personal Care,Hyderabad,High Street,795.02,15,25759.16,No,792,Monsoon,909
2024-11-01,GROC102,Groceries,Bengaluru,High Street,225.98,15,17458.9,No,1301,Festival,1898
2025-10-01,GROC104,Groceries,Hyderabad,Mall,493.19,10,16968.03,Yes,1175,Festival,1449
2023-05-01,ELEC102,Electronics,Kolkata,Neighbourhood,25564.93,20,21963.49,No,169,Summer,257
2024-01-01,ELEC103,Electronics,Kochi,Supermarket,8570.8,10,4316.33,Yes,154,Winter,196
2025-11-01,GROC101,Groceries,Chennai,Mall,125.67,15,29910.76,No,992,Festival,1383
2023-11-01,HOME102,Home Appliances,Chennai,Neighbourhood,6520.23,5,20586.18,No,121,Festival,227
2024-11-01,ELEC102,Electronics,Kolkata,Neighbourhood,21671.69,5,28593.13,Yes,178,Festival,410
2023-02-01,FASH102,Fashion,Hyderabad,Neighbourhood,2326.66,10,6639.41,No,300,Winter,326
2023-12-01,FASH102,Fashion,Delhi,Supermarket,2216.25,20,13085.16,No,448,Winter,580
2024-10-01,ELEC104,Electronics,Mumbai,High Street,3294.1,20,24547.15,No,265,Festival,499
2023-05-01,HOME104,Home Appliances,Pune,Mall,5388.38,15,25141.13,No,172,Summer,206
2023-04-01,CARE104,Personal Care,Pune,High Street,845.95,25,25152.26,No,503,Summer,860
2025-04-01,HOME102,Home Appliances,Delhi,Mall,8567.18,5,21716.05,No,181,Summer,239
2023-11-01,GROC101,Groceries,Kochi,Mall,134.9,5,23465.57,Yes,805,Festival,986
2025-07-01,ELEC103,Electronics,Chennai,Neighbourhood,8211.45,10,14498.85,No,131,Monsoon,148
2025-07-01,CARE102,Personal Care,Pune,Neighbourhood,731.33,5,5943.4,No,429,Monsoon,375
2023-09-01,HOME103,Home Appliances,Mumbai,Mall,18950.05,10,7957.87,No,170,Festival,269
2025-06-01,GROC104,Groceries,Delhi,Neighbourhood,487.14,15,8753.93,No,753,Monsoon,867
2023-10-01,HOME101,Home Appliances,Pune,Supermarket,13083.45,15,24511.53,Yes,135,Festival,298
2025-11-01,FASH104,Fashion,Chennai,Mall,2993.12,25,15389.0,No,471,Festival,681
2024-05-01,ELEC101,Electronics,Kolkata,High Street,20277.41,20,3342.56,No,176,Summer,174
2024-01-01,ELEC103,Electronics,Kochi,Supermarket,8075.28,5,21829.36,Yes,143,Winter,257
2024-03-01,ELEC101,Electronics,Kolkata,High Street,16299.69,5,26218.44,No,231,Summer,269
2024-10-01,HOME101,Home Appliances,Kolkata,Mall,13630.17,10,19875.36,No,144,Festival,216
2024-11-01,CARE101,Personal Care,Mumbai,Mall,391.07,5,8527.45,No,873,Festival,1114
2024-11-01,HOME103,Home Appliances,Kochi,Supermarket,18473.62,10,20158.21,Yes,102,Festival,243
2025-11-01,FASH101,Fashion,Kolkata,High Street,1716.04,5,17642.1,Yes,310,Festival,477
2024-03-01,CARE101,Personal Care,Mumbai,Mall,401.28,10,21092.88,No,1013,Summer,993
2025-05-01,GROC101,Groceries,Kolkata,High Street,135.34,15,22222.26,No,902,Summer,824
2024-09-01,ELEC101,Electronics,Pune,Mall,1958.2849999999999,15,27056.15,No,190,Festival,342
2025-06-01,CARE103,Personal Care,Pune,Mall,153.78,5,20641.75,No,707,Monsoon,699
2025-02-01,GROC101,Groceries,Pune,High Street,120.55,5,22677.31,No,962,Winter,923
2024-08-01,GROC104,Groceries,Chennai,Mall,483.96,5,23545.0,No,1038,Monsoon,767
2025-08-01,CARE102,Personal Care,Bengaluru,Mall,591.38,5,17711.05,No,943,Monsoon,996
2024-10-01,ELEC102,Electronics,Kochi,High Street,28116.95,0,15729.61,Yes,177,Festival,251
2023-03-01,CARE103,Personal Care,Mumbai,Supermarket,186.33,15,29260.49,No,1035,Summer,1089
2023-11-01,CARE104,Personal Care,Hyderabad,Mall,834.5,5,26979.07,Yes,811,Festival,1130
2025-04-01,ELEC104,Electronics,Chennai,Supermarket,3915.49,10,11760.17,No,202,Summer,208
2023-03-01,CARE101,Personal Care,Chennai,Mall,383.76,10,16734.22,No,664,Summer,667
2023-07-01,FASH103,Fashion,Hyderabad,Neighbourhood,1012.53,5,11755.35,No,298,Monsoon,245
2024-11-01,FASH101,Fashion,Kolkata,Neighbourhood,1414.04,0,4176.05,Yes,218,Festival,416
2023-12-01,GROC103,Groceries,Bengaluru,High Street,73.74,5,21543.3,No,1025,Winter,1160
2024-02-01,CARE104,Personal Care,Pune,Mall,828.97,15,21926.81,No,655,Winter,815
2024-07-01,FASH103,Fashion,Kolkata,Mall,990.71,5,22489.75,No,348,Monsoon,285
2025-11-01,HOME103,Home Appliances,Pune,Supermarket,17251.8,5,16211.94,No,182,Festival,235
2023-03-01,GROC103,Groceries,Mumbai,Neighbourhood,77.27,5,11256.24,No,904,Summer,1117
2024-09-01,CARE102,Personal Care,Mumbai,High Street,628.61,5,16931.57,No,821,Festival,1114
2023-12-01,ELEC103,Electronics,Mumbai,Neighbourhood,7520.6,5,21499.82,No,162,Winter,271
2025-05-01,FASH103,Fashion,Chennai,High Street,945.71,15,23520.61,No,455,Summer,477
2023-12-01,GROC103,Groceries,Mumbai,Mall,82.09,5,11359.82,No,1441,Winter,1502
2025-07-01,FASH103,Fashion,Kolkata,Neighbourhood,963.44,5,8254.94,No,291,Monsoon,259
2023-06-01,GROC102,Groceries,Hyderabad,Mall,226.51,10,7980.78,No,1099,Monsoon,1031
2024-11-01,ELEC103,Electronics,Pune,Supermarket,8736.83,20,12986.26,Yes,235,Festival,390
2023-01-01,HOME104,Home Appliances,Kochi,Neighbourhood,4933.11,5,21865.66,Yes,83,Winter,174
2024-11-01,GROC102,Groceries,Pune,Mall,263.72,10,13382.73,No,817,Festival,939
2025-07-01,CARE102,Personal Care,Kolkata,Neighbourhood,693.94,5,15984.78,No,534,Monsoon,467
2025-03-01,ELEC103,Electronics,Kochi,Neighbourhood,8609.49,20,28130.42,No,134,Summer,200
2025-07-01,FASH101,Fashion,Delhi,Mall,1420.84,5,29428.02,No,376,Monsoon,439
2024-02-01,CARE103,Personal Care,Mumbai,Supermarket,171.28,0,9907.22,No,784,Winter,862
2023-01-01,HOME102,Home Appliances,Kochi,High Street,8024.06,15,3566.46,Yes,138,Winter,154
2025-02-01,GROC103,Groceries,Kochi,High Street,73.57,20,4792.28,No,755,Winter,907
2024-04-01,GROC101,Groceries,Hyderabad,Neighbourhood,111.19,10,11810.36,No,594,Summer,846
2023-03-01,FASH104,Fashion,Hyderabad,Supermarket,2727.42,0,12287.35,No,496,Summer,474
2025-07-01,FASH104,Fashion,Bengaluru,High Street,3201.99,10,19477.44,No,356,Monsoon,408
2025-04-01,GROC101,Groceries,Mumbai,Supermarket,118.08,10,25085.48,No,1257,Summer,1529
2024-08-01,HOME104,Home Appliances,Chennai,High Street,5078.8,10,26778.24,No,158,Monsoon,193
2024-12-01,FASH102,Fashion,Delhi,Mall,2099.88,0,22912.15,No,402,Winter,458
2023-02-01,HOME104,Home Appliances,Kochi,Supermarket,4713.58,5,8599.21,No,126,Winter,106
2023-07-01,CARE102,Personal Care,Kolkata,High Street,597.8,15,29295.42,No,706,Monsoon,720
2023-07-01,FASH103,Fashion,Kolkata,Mall,785.88,5,15313.83,No,466,Monsoon,434
2023-03-01,HOME104,Home Appliances,Kochi,High Street,4632.63,15,8183.58,No,108,Summer,125
2025-06-01,GROC104,Groceries,Chennai,High Street,454.64,10,28757.06,No,762,Monsoon,789
2025-02-01,FASH104,Fashion,Bengaluru,Mall,3185.78,0,28860.24,No,445,Winter,471
2024-09-01,FASH103,Fashion,Bengaluru,Supermarket,951.55,0,19460.36,No,603,Festival,708
2025-05-01,FASH101,Fashion,Delhi,Mall,1407.88,5,25897.86,No,446,Summer,565
2025-07-01,FASH104,Fashion,Kochi,Mall,3345.04,15,22769.52,No,271,Monsoon,268
2024-08-01,ELEC103,Electronics,Kolkata,Mall,7013.41,25,15894.03,Yes,220,Monsoon,338
2025-07-01,GROC103,Groceries,Bengaluru,Mall,82.99,0,4777.36,No,1276,Monsoon,1102
2024-01-01,FASH104,Fashion,Bengaluru,Supermarket,2912.01,15,15421.94,Yes,471,Winter,671
2025-03-01,FASH101,Fashion,Kolkata,Mall,1546.53,10,27654.42,No,414,Summer,386
2025-03-01,ELEC102,Electronics,Bengaluru,High Street,22495.94,5,15268.87,No,186,Summer,261
2023-10-01,ELEC103,Electronics,Hyderabad,Mall,7515.48,25,9025.14,Yes,223,Festival,448
2025-05-01,FASH102,Fashion,Chennai,High Street,2202.46,10,10349.56,No,288,Summer,342
2024-06-01,GROC102,Groceries,Kolkata,High Street,217.49,10,14476.26,No,768,Monsoon,946
2025-05-01,ELEC102,Electronics,Hyderabad,Neighbourhood,21344.51,20,11051.57,No,188,Summer,278
2025-01-01,GROC103,Groceries,Kolkata,High Street,82.05,0,9557.35,Yes,988,Winter,849
2025-03-01,GROC102,Groceries,Bengaluru,Neighbourhood,254.86,5,24729.94,No,719,Summer,944
2024-01-01,CARE103,Personal Care,Hyderabad,Neighbourhood,195.64,20,29253.19,Yes,552,Winter,705
2024-02-01,FASH103,Fashion,Kolkata,Neighbourhood,875.81,0,15394.71,No,345,Winter,359
2023-03-01,ELEC104,Electronics,Pune,Neighbourhood,3371.7,0,29839.95,No,105,Summer,184
2023-08-01,GROC101,Groceries,Hyderabad,Mall,128.41,5,24808.72,Yes,901,Monsoon,904
2023-02-01,FASH102,Fashion,Hyderabad,Supermarket,2393.07,25,7025.64,No,547,Winter,574
2024-04-01,HOME102,Home Appliances,Mumbai,Supermarket,7600.92,0,17922.78,No,222,Summer,261
2025-05-01,CARE104,Personal Care,Bengaluru,Mall,783.51,5,27840.85,No,838,Summer,960
2024-01-01,FASH102,Fashion,Pune,Supermarket,1978.19,10,21057.62,No,356,Winter,385
2024-03-01,GROC103,Groceries,Bengaluru,Mall,73.27,0,25050.29,No,1329,Summer,1230
2023-12-01,ELEC103,Electronics,Chennai,High Street,7359.18,10,13439.07,Yes,191,Winter,283
2024-06-01,GROC104,Groceries,Kochi,Mall,406.11,20,26836.48,No,837,Monsoon,837
2023-05-01,CARE104,Personal Care,Mumbai,Neighbourhood,895.59,15,3903.85,No,753,Summer,865
2025-09-01,HOME101,Home Appliances,Chennai,High Street,12334.12,25,7334.96,No,115,Festival,210
2024-05-01,CARE103,Personal Care,Hyderabad,Neighbourhood,196.5,10,16135.51,No,637,Summer,648
2025-01-01,HOME104,Home Appliances,Delhi,Supermarket,4965.01,10,4275.38,Yes,208,Winter,290
2025-07-01,GROC102,Groceries,Delhi,High Street,235.38,10,22643.44,No,1143,Monsoon,1118
2024-04-01,CARE101,Personal Care,Pune,High Street,389.32,10,3029.47,No,658,Summer,544
2025-09-01,HOME102,Home Appliances,Hyderabad,Neighbourhood,7200.49,5,19426.46,No,129,Festival,227
2024-08-01,CARE104,Personal Care,Bengaluru,Mall,1032.25,15,28257.09,Yes,967,Monsoon,1099
2023-01-01,GROC101,Groceries,Kolkata,Supermarket,1958.2849999999999,15,21101.06,Yes,980,Winter,1346
2023-05-01,CARE102,Personal Care,Delhi,Supermarket,735.62,5,3973.11,No,1140,Summer,1005
2023-04-01,FASH103,Fashion,Kochi,Supermarket,824.49,5,17613.8,No,422,Summer,384
2025-02-01,GROC104,Groceries,Hyderabad,Mall,480.96,20,25456.47,No,929,Winter,1114
2024-01-01,FASH102,Fashion,Chennai,Supermarket,2424.67,10,13258.43,Yes,464,Winter,495
2024-12-01,GROC104,Groceries,Kochi,Mall,426.49,20,5835.76,Yes,1005,Winter,932
2025-03-01,HOME102,Home Appliances,Pune,Mall,6420.52,5,22487.39,No,169,Summer,195
2025-07-01,FASH101,Fashion,Kolkata,Mall,1498.32,10,27728.38,No,490,Monsoon,433
2025-02-01,FASH104,Fashion,Pune,Mall,3345.12,25,22334.47,No,324,Winter,387
2025-07-01,FASH102,Fashion,Kochi,Mall,2492.45,10,10198.13,No,416,Monsoon,304
2023-02-01,ELEC103,Electronics,Delhi,Mall,7039.26,5,14665.19,No,192,Winter,282
2023-07-01,FASH102,Fashion,Kochi,Supermarket,2178.19,0,18932.93,No,276,Monsoon,195
2023-11-01,HOME101,Home Appliances,Hyderabad,High Street,13092.16,5,14866.28,Yes,114,Festival,260
2025-11-01,GROC102,Groceries,Delhi,Neighbourhood,242.81,0,17993.41,Yes,903,Festival,1420
2023-07-01,GROC102,Groceries,Bengaluru,Mall,273.21,15,21956.77,No,1017,Monsoon,1156
2024-09-01,GROC101,Groceries,Kochi,Neighbourhood,115.63,15,26205.97,No,591,Festival,981
2024-03-01,GROC102,Groceries,Mumbai,Supermarket,239.62,5,26205.58,No,1580,Summer,1706
2024-05-01,GROC102,Groceries,Kochi,Neighbourhood,257.31,25,3191.33,No,469,Summer,651
2025-08-01,ELEC101,Electronics,Mumbai,Mall,19039.59,15,8881.05,No,269,Monsoon,283
2024-06-01,FASH104,Fashion,Bengaluru,Neighbourhood,3296.49,10,6841.53,No,372,Monsoon,405
2024-10-01,HOME102,Home Appliances,Kolkata,Neighbourhood,6861.35,10,16060.0,No,121,Festival,219
2024-08-01,HOME104,Home Appliances,Kolkata,Supermarket,5677.41,10,9348.86,No,139,Monsoon,142
2025-09-01,HOME103,Home Appliances,Pune,Supermarket,19135.5,10,21209.61,No,130,Festival,225
2025-12-01,ELEC103,Electronics,Kolkata,High Street,8552.27,10,19838.29,No,216,Winter,259
2024-03-01,FASH103,Fashion,Kochi,High Street,768.0,0,23797.54,No,335,Summer,251
2023-11-01,FASH104,Fashion,Mumbai,Mall,3127.52,5,25519.2,Yes,503,Festival,820
2024-06-01,CARE104,Personal Care,Pune,Neighbourhood,1029.55,5,29546.9,No,425,Monsoon,433
2023-11-01,FASH102,Fashion,Kolkata,Supermarket,2278.41,10,27286.57,Yes,493,Festival,687
2023-12-01,GROC101,Groceries,Mumbai,Neighbourhood,112.89,15,4212.84,Yes,1008,Winter,1391
2024-11-01,FASH104,Fashion,Pune,Neighbourhood,3021.08,10,25661.77,No,270,Festival,466
2025-11-01,CARE101,Personal Care,Chennai,Mall,389.78,10,27160.6,Yes,730,Festival,949
2025-10-01,ELEC102,Electronics,Delhi,Supermarket,23016.71,10,9640.09,No,261,Festival,393
2023-03-01,CARE103,Personal Care,Bengaluru,Neighbourhood,202.61,10,14298.95,No,704,Summer,795
2023-03-01,GROC104,Groceries,Mumbai,High Street,383.89,25,14140.73,No,1375,Summer,1703
2025-11-01,ELEC101,Electronics,Hyderabad,High Street,18359.83,0,13037.55,No,163,Festival,228
2024-06-01,CARE101,Personal Care,Hyderabad,Supermarket,363.08,0,6051.34,No,718,Monsoon,547
2025-05-01,GROC102,Groceries,Bengaluru,Mall,244.14,25,5620.87,No,964,Summer,1270
2025-06-01,HOME102,Home Appliances,Pune,High Street,7374.3,25,14767.71,No,129,Monsoon,161
2024-02-01,ELEC101,Electronics,Mumbai,Supermarket,17608.39,5,16082.52,No,283,Winter,353
2023-07-01,GROC103,Groceries,Bengaluru,Neighbourhood,88.37,25,10020.63,No,701,Monsoon,948
2023-08-01,GROC101,Groceries,Kolkata,Supermarket,123.36,5,10647.72,Yes,1179,Monsoon,842
2023-02-01,ELEC104,Electronics,Mumbai,Mall,3317.43,20,28824.42,No,244,Winter,392
2024-05-01,GROC104,Groceries,Mumbai,Neighbourhood,443.08,15,6273.82,No,889,Summer,1257
2024-09-01,ELEC104,Electronics,Kochi,Neighbourhood,3824.24,10,17653.5,No,92,Festival,144
2025-11-01,CARE103,Personal Care,Bengaluru,High Street,198.96,15,28899.44,Yes,797,Festival,1276
2025-02-01,HOME102,Home Appliances,Hyderabad,Neighbourhood,8572.84,15,4000.25,No,111,Winter,116
2024-05-01,CARE102,Personal Care,Delhi,Mall,642.28,15,29829.11,No,831,Summer,998
2023-05-01,HOME102,Home Appliances,Delhi,Neighbourhood,7058.89,10,13301.05,No,102,Summer,183
2025-09-01,FASH103,Fashion,Kolkata,Mall,848.18,0,17684.24,No,426,Festival,540
2023-05-01,CARE103,Personal Care,Hyderabad,High Street,162.86,20,21533.13,No,663,Summer,870
2025-10-01,FASH103,Fashion,Mumbai,Neighbourhood,820.4,20,25473.16,Yes,397,Festival,862
2025-07-01,ELEC102,Electronics,Kochi,Mall,23729.85,0,25177.96,No,172,Monsoon,180
2024-09-01,GROC104,Groceries,Hyderabad,Mall,438.69,15,27022.86,No,1349,Festival,1731
2023-06-01,GROC103,Groceries,Bengaluru,High Street,87.96,25,29778.02,No,1153,Monsoon,1344
2024-04-01,ELEC101,Electronics,Kochi,Neighbourhood,18493.99,0,13057.07,No,115,Summer,138
2025-08-01,HOME104,Home Appliances,Pune,Mall,5630.27,20,4080.12,No,109,Monsoon,98
2023-05-01,FASH101,Fashion,Mumbai,High Street,1429.13,5,9014.54,No,481,Summer,444
2023-08-01,ELEC104,Electronics,Pune,High Street,3265.84,20,9537.91,No,190,Monsoon,256
2025-02-01,ELEC103,Electronics,Bengaluru,Supermarket,7736.48,15,25116.38,No,187,Winter,323
2025-10-01,ELEC103,Electronics,Mumbai,High Street,7503.99,5,18377.07,No,194,Festival,341
2023-03-01,ELEC103,Electronics,Pune,Mall,8510.44,0,8324.2,No,160,Summer,138
2025-04-01,ELEC101,Electronics,Kolkata,Neighbourhood,18497.59,25,22437.29,No,154,Summer,251
2024-01-01,FASH103,Fashion,Hyderabad,High Street,954.16,5,19400.7,Yes,327,Winter,399
2023-02-01,HOME104,Home Appliances,Bengaluru,Mall,5744.24,15,9857.66,No,170,Winter,212
2024-06-01,FASH101,Fashion,Chennai,Mall,1335.26,10,24875.11,No,377,Monsoon,386
2023-06-01,HOME104,Home Appliances,Bengaluru,Neighbourhood,5738.98,0,3616.16,No,122,Monsoon,106
2025-12-01,ELEC102,Electronics,Pune,Mall,27584.04,15,15668.88,No,224,Winter,207
2025-06-01,GROC102,Groceries,Hyderabad,Supermarket,221.45,0,7347.49,No,1152,Monsoon,982
2025-07-01,GROC103,Groceries,Chennai,Mall,76.97,5,14882.25,No,1253,Monsoon,1041
2025-04-01,HOME104,Home Appliances,Chennai,Supermarket,4821.08,10,21023.26,No,193,Summer,233
2025-03-01,ELEC104,Electronics,Delhi,Mall,3586.58,20,24018.93,No,243,Summer,354
2024-11-01,FASH104,Fashion,Delhi,High Street,2729.8,0,26185.08,Yes,408,Festival,701
2024-10-01,ELEC103,Electronics,Delhi,Neighbourhood,8152.17,15,15979.01,Yes,167,Festival,389
2024-05-01,CARE101,Personal Care,Kolkata,Mall,333.81,20,16587.97,No,787,Summer,1009
2024-02-01,HOME101,Home Appliances,Mumbai,Mall,12368.8,5,8310.53,No,150,Winter,179
2024-05-01,FASH104,Fashion,Delhi,Supermarket,3279.66,20,14068.1,No,552,Summer,623
2023-10-01,GROC101,Groceries,Kolkata,Mall,106.98,10,27529.61,Yes,1013,Festival,1462
2024-02-01,GROC102,Groceries,Delhi,Mall,245.76,15,10848.89,No,1171,Winter,1467
2025-12-01,CARE102,Personal Care,Bengaluru,Neighbourhood,705.47,5,6137.11,No,527,Winter,586
2023-07-01,GROC101,Groceries,Pune,High Street,132.17,15,28912.88,No,945,Monsoon,829
2024-10-01,HOME104,Home Appliances,Pune,Neighbourhood,5660.73,0,3012.12,No,87,Festival,98
2024-01-01,HOME101,Home Appliances,Chennai,Supermarket,13036.38,0,16968.24,Yes,138,Winter,207
2025-04-01,CARE104,Personal Care,Kochi,Mall,878.27,0,4790.07,No,567,Summer,461
2024-02-01,CARE102,Personal Care,Kolkata,Mall,710.09,5,12962.2,No,929,Winter,697
2025-12-01,FASH103,Fashion,Pune,High Street,820.74,5,28111.31,Yes,363,Winter,435
2023-11-01,FASH103,Fashion,Chennai,Supermarket,984.94,0,10409.59,No,508,Festival,509
2024-12-01,ELEC103,Electronics,Kochi,High Street,7198.86,20,27323.59,Yes,123,Winter,298
2024-12-01,ELEC101,Electronics,Pune,High Street,20243.58,10,3261.77,Yes,177,Winter,237
2025-01-01,ELEC104,Electronics,Mumbai,Supermarket,3370.87,10,11301.85,No,315,Winter,339
2025-07-01,CARE103,Personal Care,Delhi,High Street,175.1,20,10653.04,No,643,Monsoon,880
2025-04-01,ELEC104,Electronics,Mumbai,Neighbourhood,3462.7,0,28684.15,No,160,Summer,247
2024-03-01,FASH102,Fashion,Kolkata,Neighbourhood,1981.04,15,11612.98,No,284,Summer,390
2025-06-01,FASH103,Fashion,Delhi,High Street,823.75,15,22598.53,No,342,Monsoon,543
2023-09-01,ELEC102,Electronics,Kochi,Mall,28103.67,25,28011.99,No,218,Festival,314
2024-06-01,CARE103,Personal Care,Kochi,Mall,155.6,5,13954.7,No,674,Monsoon,560
2025-03-01,GROC103,Groceries,Kolkata,Supermarket,77.11,5,24514.65,No,913,Summer,895
2023-12-01,FASH101,Fashion,Delhi,Mall,1684.44,10,29360.45,Yes,402,Winter,632
2023-09-01,GROC104,Groceries,Delhi,Neighbourhood,410.59,5,17709.29,No,994,Festival,1530
2025-02-01,CARE101,Personal Care,Kochi,Supermarket,399.53,5,27833.99,No,563,Winter,511
2023-05-01,HOME102,Home Appliances,Bengaluru,Supermarket,7800.03,5,4954.08,No,144,Summer,166
2023-10-01,GROC101,Groceries,Hyderabad,Supermarket,128.72,15,10893.23,Yes,1075,Festival,1550
2024-08-01,ELEC102,Electronics,Pune,Supermarket,24646.21,5,23843.35,No,236,Monsoon,207
2023-07-01,HOME104,Home Appliances,Chennai,High Street,5707.99,15,7536.48,No,130,Monsoon,139
2025-09-01,GROC101,Groceries,Kochi,Neighbourhood,110.19,5,24001.41,No,753,Festival,1015
2023-09-01,FASH104,Fashion,Delhi,Mall,2767.38,15,19159.66,No,481,Festival,762
2025-12-01,CARE101,Personal Care,Pune,High Street,381.01,0,5180.5,Yes,710,Winter,572
2024-06-01,CARE104,Personal Care,Kolkata,High Street,964.88,5,9946.9,No,685,Monsoon,585
2024-09-01,FASH104,Fashion,Hyderabad,Mall,2725.76,5,8822.5,No,464,Festival,576
